#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Current time: 2020-08-18_01-17-45-990254
### Comp_date Comp_time Comp_time[ms] Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
2020-08-18 01-22-46.127114 300135 41 303029 216 36.85 276 22.83
2020-08-18 01-22-54.520788 308529 42 311433 344 64.67 284 23.15
2020-08-18 01-23-00.618490 314627 43 317538 179 30.55 291 23.15
2020-08-18 01-23-07.127200 321135 44 324056 63 17.91 297 23.58
2020-08-18 01-23-13.443462 327452 45 330380 423 97.36 303 23.58
2020-08-18 01-23-17.634771 331643 46 334576 159 27.66 309 22.83
2020-08-18 01-23-39.202373 353211 47 356173 241 41.39 318 23.48
2020-08-18 01-23-39.810148 353818 48 356781 216 36.85 323 23.58
2020-08-18 01-24-00.237820 374246 49 377235 176 30.09 340 23.15
2020-08-18 01-24-11.571693 385580 50 388583 216 36.85 349 22.94
2020-08-18 01-24-28.833002 402841 51 405869 319 57.64 357 23.48
2020-08-18 01-24-34.456296 408465 52 411498 159 27.66 364 23.48
2020-08-18 01-24-50.356970 424365 53 427420 239 41.02 375 22.83
2020-08-18 01-24-52.286599 426295 54 429351 220 37.58 380 23.15
2020-08-18 01-25-02.436576 436445 55 439516 192 32.67 389 23.15
2020-08-18 01-25-02.880669 436889 56 439959 216 36.85 394 23.05
2020-08-18 01-25-04.874137 438882 57 441973 428 101.58 401 23.58
2020-08-18 01-25-27.948041 461956 58 465060 387 81.05 415 22.83
2020-08-18 01-25-40.589815 474598 59 477717 415 95.00 422 22.94
2020-08-18 01-25-42.972965 476981 60 480103 199 33.86 428 23.15
2020-08-18 01-25-45.631795 479640 61 482766 140 25.42 434 23.15
2020-08-18 01-25-53.654753 487663 62 490801 280 48.67 440 23.58
2020-08-18 01-26-04.667896 498676 63 501843 473 126.29 447 23.15
2020-08-18 01-26-12.886466 506895 64 510057 184 31.36 454 23.15
2020-08-18 01-26-14.264528 508273 65 511436 185 31.51 460 22.94
2020-08-18 01-26-31.435814 525444 66 528631 199 33.86 469 22.94
2020-08-18 01-26-32.856193 526864 67 530052 259 44.69 474 23.48
2020-08-18 01-26-35.388338 529397 68 532588 199 33.86 479 23.58
2020-08-18 01-26-39.240244 533248 69 536445 319 57.64 487 23.48
2020-08-18 01-26-41.718198 535726 70 538926 225 38.48 492 23.48
2020-08-18 01-26-51.102452 545111 71 548322 414 93.93 502 23.48
2020-08-18 01-27-02.633970 556642 72 559868 241 41.39 508 22.83
2020-08-18 01-27-04.343359 558352 73 561582 79 20.03 513 23.26
2020-08-18 01-27-10.781507 564790 74 568028 159 27.66 522 23.15
2020-08-18 01-27-14.061972 568070 75 571313 371 73.82 529 22.94
2020-08-18 01-27-25.102688 579111 76 582367 408 90.57 535 23.15
2020-08-18 01-27-39.860440 593869 77 597144 268 46.26 543 22.83
2020-08-18 01-27-40.733744 594742 78 598020 371 73.82 548 23.58
2020-08-18 01-27-56.390667 610399 79 613696 140 25.42 557 23.15
2020-08-18 01-27-59.949439 613958 80 617260 176 30.09 562 22.83
2020-08-18 01-28-14.891935 628900 81 632237 432 101.61 571 23.15
2020-08-18 01-28-30.489310 644498 82 647839 188 32.01 582 23.05
2020-08-18 01-28-32.294676 646303 83 649647 92 21.32 589 23.15
2020-08-18 01-28-37.549208 651557 84 654907 231 39.55 596 22.83
2020-08-18 01-28-39.313050 653321 85 656674 231 39.55 603 22.94
2020-08-18 01-28-56.816633 670825 86 674201 185 31.51 613 23.48
2020-08-18 01-28-57.973386 671982 87 675359 307 54.48 618 23.58
2020-08-18 01-29-22.463757 696472 88 699880 211 35.96 626 23.15
2020-08-18 01-29-27.516430 701525 89 704941 192 32.67 632 22.83
2020-08-18 01-29-27.672136 701680 90 705117 430 101.41 637 23.15
2020-08-18 01-29-28.729038 702737 91 706153 207 35.26 642 22.94
2020-08-18 01-29-28.833714 702842 92 706258 304 53.73 647 23.15
2020-08-18 01-29-33.855570 707864 93 711288 304 53.73 654 23.05
2020-08-18 01-29-42.559911 716568 94 720004 224 38.29 661 23.15
2020-08-18 01-29-42.936712 716945 95 720380 334 61.44 666 23.58
2020-08-18 01-29-44.727829 718736 96 722173 179 30.55 672 22.83
2020-08-18 01-29-55.736589 729745 97 733195 159 27.66 681 22.83
2020-08-18 01-30-00.368535 734377 98 737836 176 30.09 688 23.48
2020-08-18 01-30-04.254000 738262 99 741725 316 56.81 693 23.15
2020-08-18 01-30-11.288729 745297 100 748768 575 187.30 700 22.83
2020-08-18 01-30-28.827696 762836 101 766331 62 17.75 710 22.83
2020-08-18 01-30-34.262967 768271 102 771789 231 39.55 718 23.15
2020-08-18 01-30-38.096537 772105 103 775627 167 28.76 723 23.58
2020-08-18 01-31-07.145989 801154 104 804721 153 26.90 733 23.48
2020-08-18 01-31-07.857702 801866 105 805432 188 32.01 738 23.15
2020-08-18 01-31-18.120890 812129 106 815711 275 47.73 745 23.15
2020-08-18 01-31-24.542287 818551 107 822117 51 15.86 752 23.48
2020-08-18 01-31-36.075016 830083 108 833688 231 39.55 758 22.94
2020-08-18 01-31-44.299760 838308 109 841922 414 93.93 766 22.83
2020-08-18 01-31-46.646564 840655 110 844269 268 46.26 771 23.15
2020-08-18 01-32-03.139886 857148 111 860788 161 27.93 782 23.15
2020-08-18 01-32-17.566993 871575 112 875234 216 36.85 788 23.15
2020-08-18 01-32-20.915705 874924 113 878582 254 43.77 794 23.15
2020-08-18 01-32-35.747082 889755 114 893431 319 57.64 803 22.83
2020-08-18 01-32-51.740285 905749 115 909450 231 39.55 813 23.58
2020-08-18 01-32-58.492579 912501 116 916211 199 33.86 818 22.83
2020-08-18 01-33-02.329812 916338 117 920033 79 20.03 824 23.58
2020-08-18 01-33-14.943413 928952 118 932677 259 44.69 832 23.15
2020-08-18 01-33-25.209632 939218 119 942964 286 49.78 842 23.15
2020-08-18 01-33-34.662063 948670 120 952428 192 32.67 849 22.94
2020-08-18 01-33-38.252492 952261 121 956023 216 36.85 854 23.15
2020-08-18 01-33-42.391760 956400 122 960161 152 26.78 859 23.15
2020-08-18 01-33-46.401764 960410 123 964183 271 46.93 864 23.58
2020-08-18 01-34-00.260044 974268 124 978054 255 43.96 870 23.15
2020-08-18 01-34-01.322345 975331 125 979119 184 31.36 876 22.83
2020-08-18 01-34-05.505320 979514 126 983307 291 50.97 882 22.83
2020-08-18 01-34-15.901588 989910 127 993717 230 39.39 891 22.83
2020-08-18 01-34-19.223792 993232 128 997045 176 30.09 896 23.15
2020-08-18 01-34-23.106955 997115 129 1000913 135 24.92 901 23.15
2020-08-18 01-34-23.197633 997206 130 1001005 238 40.82 907 23.58
2020-08-18 01-34-23.663462 997672 131 1001470 312 55.68 913 23.58
2020-08-18 01-34-26.358491 1000367 132 1004170 305 53.88 918 23.58
2020-08-18 01-34-31.408063 1005416 133 1009225 263 45.37 923 23.05
2020-08-18 01-34-35.577997 1009586 134 1013400 271 46.93 930 23.58
2020-08-18 01-35-04.474872 1038483 135 1042335 216 36.85 942 23.48
2020-08-18 01-35-09.612608 1043621 136 1047480 391 82.35 948 22.94
2020-08-18 01-35-11.802578 1045811 137 1049673 263 45.37 954 22.94
2020-08-18 01-35-15.416546 1049425 138 1053291 280 48.67 961 23.58
2020-08-18 01-35-44.165770 1078174 139 1082078 159 27.66 976 23.58
2020-08-18 01-35-58.690605 1092699 140 1096621 508 144.95 986 23.15
2020-08-18 01-36-19.594361 1113603 141 1117551 312 55.68 1000 22.83
2020-08-18 01-36-34.067397 1128076 142 1132043 167 28.76 1015 23.15
2020-08-18 01-36-39.753489 1133762 143 1137735 435 104.92 1021 23.48
2020-08-18 01-36-58.239987 1152248 144 1156247 254 43.77 1033 22.83
2020-08-18 01-37-03.270158 1157278 145 1161283 432 101.61 1040 23.15
2020-08-18 01-37-12.909316 1166918 146 1170935 143 25.74 1046 22.94
2020-08-18 01-37-29.454384 1183463 147 1187502 240 41.21 1055 23.15
2020-08-18 01-37-32.852662 1186861 148 1190904 295 51.75 1062 23.37
2020-08-18 01-37-39.402129 1193410 149 1197463 295 51.75 1069 23.58
2020-08-18 01-37-47.728036 1201736 150 1205799 230 39.39 1079 22.94
2020-08-18 01-37-57.048561 1211057 151 1215132 295 51.75 1087 23.15
2020-08-18 01-38-03.011709 1217020 152 1221103 223 38.11 1095 22.83
2020-08-18 01-38-11.991320 1226000 153 1230095 300 52.79 1102 22.94
2020-08-18 01-38-21.272999 1235281 154 1239389 127 24.18 1111 23.15
2020-08-18 01-38-27.125586 1241134 155 1245249 172 29.49 1118 22.83
2020-08-18 01-38-51.410671 1265419 156 1269565 280 48.67 1128 22.94
2020-08-18 01-38-54.875460 1268884 157 1273035 204 34.73 1134 22.83
2020-08-18 01-38-55.021991 1269030 158 1273181 199 33.86 1139 23.15
2020-08-18 01-38-56.662307 1270671 159 1274823 412 92.93 1144 23.48
2020-08-18 01-39-02.137108 1276145 160 1280305 396 85.28 1151 23.15
2020-08-18 01-39-12.646080 1286654 161 1290828 216 36.85 1157 22.94
2020-08-18 01-39-25.658383 1299667 162 1303858 176 30.09 1168 23.15
2020-08-18 01-39-30.396291 1304405 163 1308602 323 58.48 1174 23.58
2020-08-18 01-39-32.459046 1306467 164 1310667 262 45.24 1182 23.48
2020-08-18 01-39-35.986055 1309994 165 1314198 166 28.62 1188 23.15
2020-08-18 01-39-36.336131 1310344 166 1314547 432 101.61 1195 23.15
2020-08-18 01-39-39.478687 1313487 167 1317696 263 45.37 1201 22.94
2020-08-18 01-39-40.314668 1314323 168 1318533 408 90.57 1207 22.94
2020-08-18 01-39-41.116657 1315125 169 1319335 207 35.26 1212 23.15
2020-08-18 01-39-45.018400 1319027 170 1323243 240 41.21 1219 23.15
2020-08-18 01-39-51.173110 1325181 171 1329408 64 18.06 1225 22.83
2020-08-18 01-39-53.109817 1327118 172 1331344 240 41.21 1232 23.58
2020-08-18 01-39-55.153506 1329162 173 1333391 192 32.67 1238 23.15
2020-08-18 01-39-58.458430 1332467 174 1336700 384 80.08 1244 22.83
2020-08-18 01-39-59.994935 1334003 175 1338238 152 26.78 1249 23.15
2020-08-18 01-40-10.965037 1344973 176 1349222 515 147.53 1256 23.15
2020-08-18 01-40-23.764459 1357773 177 1362038 224 38.29 1264 23.58
2020-08-18 01-40-26.467182 1360475 178 1364746 99 21.91 1272 23.15
2020-08-18 01-40-30.219831 1364228 179 1368503 135 24.92 1278 23.58
2020-08-18 01-40-32.532000 1366540 180 1370818 353 67.64 1284 23.15
2020-08-18 01-40-34.943118 1368951 181 1373232 287 50.23 1289 22.83
2020-08-18 01-40-36.217358 1370226 182 1374509 188 32.01 1295 23.48
2020-08-18 01-40-45.354234 1379362 183 1383657 280 48.67 1302 23.58
2020-08-18 01-40-51.078363 1385087 184 1389388 167 28.76 1308 23.58
2020-08-18 01-40-55.601834 1389610 185 1393917 163 28.20 1314 23.15
2020-08-18 01-40-57.287119 1391295 186 1395605 318 57.28 1321 23.58
2020-08-18 01-41-22.823392 1416832 187 1421174 216 36.85 1333 23.26
2020-08-18 01-41-23.945197 1417953 188 1422298 224 38.29 1338 22.94
2020-08-18 01-41-31.464429 1425473 189 1429827 252 43.42 1346 23.15
2020-08-18 01-41-32.357627 1426366 190 1430721 184 31.36 1352 22.94
2020-08-18 01-41-46.088758 1440097 191 1444470 220 37.58 1359 22.83
2020-08-18 01-41-59.407562 1453416 192 1457807 131 24.54 1370 23.58
2020-08-18 01-42-03.803364 1457812 193 1462208 263 45.37 1379 22.83
2020-08-18 01-42-08.572003 1462580 194 1466984 376 76.43 1386 23.58
2020-08-18 01-42-16.088335 1470097 195 1474509 371 73.82 1391 22.83
2020-08-18 01-42-17.936526 1471945 196 1476359 168 28.90 1396 22.94
2020-08-18 01-42-20.050308 1474059 197 1478476 67 18.51 1402 22.62
2020-08-18 01-42-21.545760 1475554 198 1479973 268 46.26 1409 23.58
2020-08-18 01-42-31.760607 1485769 199 1490202 159 27.66 1419 23.15
2020-08-18 01-42-43.225160 1497233 200 1501681 280 48.67 1428 23.15
2020-08-18 01-42-55.368409 1509377 201 1513840 192 32.67 1439 22.83
2020-08-18 01-43-17.899697 1531908 202 1536401 332 61.17 1451 23.26
2020-08-18 01-43-18.908086 1532916 203 1537411 207 35.26 1457 22.83
2020-08-18 01-43-27.480618 1541489 204 1545994 287 50.23 1462 23.15
2020-08-18 01-43-31.523712 1545532 205 1550043 240 41.21 1470 23.58
2020-08-18 01-43-39.541528 1553550 206 1558071 112 22.94 1480 23.58
2020-08-18 01-43-41.133544 1555142 207 1559665 284 49.41 1486 22.83
2020-08-18 01-43-59.832567 1573841 208 1578388 184 31.36 1497 23.15
2020-08-18 01-44-04.910309 1578919 209 1583473 103 22.23 1504 22.94
2020-08-18 01-44-10.927303 1584936 210 1589497 291 50.97 1509 23.26
2020-08-18 01-44-18.466520 1592475 211 1597046 150 26.54 1519 22.94
2020-08-18 01-44-28.546239 1602554 212 1607139 284 49.41 1528 22.94
2020-08-18 01-44-32.464503 1606473 213 1611062 204 34.73 1537 22.94
2020-08-18 01-44-34.257699 1608266 214 1612858 195 33.17 1542 22.94
2020-08-18 01-44-44.219018 1618227 215 1622833 88 20.96 1549 22.94
2020-08-18 01-44-48.156783 1622165 216 1626775 206 35.07 1554 23.15
2020-08-18 01-44-59.510800 1633519 217 1638144 227 38.83 1563 23.15
2020-08-18 01-45-02.358060 1636366 218 1640994 236 40.44 1569 22.94
2020-08-18 01-45-10.668225 1644676 219 1649315 177 30.25 1576 23.48
2020-08-18 01-45-14.042651 1648051 220 1652695 185 31.51 1582 22.94
2020-08-18 01-45-19.989893 1653998 221 1658650 255 43.96 1589 22.94
2020-08-18 01-45-40.745299 1674754 222 1679432 236 40.44 1602 23.48
2020-08-18 01-45-45.788409 1679797 223 1684482 243 41.74 1612 23.58
2020-08-18 01-45-52.170186 1686178 224 1690871 262 45.24 1619 23.15
2020-08-18 01-46-16.326778 1710335 225 1715059 252 43.42 1631 23.58
2020-08-18 01-46-18.158978 1712167 226 1716895 230 39.39 1637 22.83
2020-08-18 01-46-35.309465 1729318 227 1734068 312 55.68 1649 23.15
2020-08-18 01-46-38.992108 1733000 228 1737755 246 42.30 1654 22.94
2020-08-18 01-46-39.896872 1733905 229 1738661 179 30.55 1660 23.58
2020-08-18 01-47-00.388789 1754397 230 1759179 231 39.55 1671 22.83
2020-08-18 01-47-02.060736 1756069 231 1760854 255 43.96 1677 23.05
2020-08-18 01-47-15.625603 1769634 232 1774436 270 46.71 1687 23.58
2020-08-18 01-47-49.503276 1803512 233 1808357 335 61.77 1700 23.58
2020-08-18 01-48-02.458428 1816467 234 1821329 176 30.09 1706 22.94
2020-08-18 01-48-03.073735 1817082 235 1821945 188 32.01 1711 22.83
2020-08-18 01-48-10.273001 1824281 236 1829154 352 66.89 1717 23.26
2020-08-18 01-48-10.681895 1824690 237 1829563 248 42.69 1722 22.94
2020-08-18 01-48-12.290699 1826299 238 1831175 312 55.68 1728 23.58
2020-08-18 01-48-21.690749 1835699 239 1840586 259 44.69 1739 22.83
2020-08-18 01-48-24.393386 1838402 240 1843294 255 43.96 1746 23.37
2020-08-18 01-48-24.534992 1838543 241 1843435 49 15.48 1751 22.83
2020-08-18 01-48-36.569906 1850578 242 1855485 174 29.79 1761 23.15
2020-08-18 01-48-47.770290 1861779 243 1866700 216 36.85 1768 22.94
2020-08-18 01-48-53.763909 1867772 244 1872701 376 76.43 1773 23.15
2020-08-18 01-48-55.258782 1869267 245 1874198 455 117.03 1779 22.83
2020-08-18 01-49-08.751754 1882760 246 1887708 433 104.37 1791 22.83
2020-08-18 01-49-09.784863 1883793 247 1888743 760 464.80 1797 23.15
2020-08-18 01-49-14.280345 1888289 248 1893244 188 32.01 1803 23.15
2020-08-18 01-49-16.756685 1890765 249 1895724 199 33.86 1809 23.15
2020-08-18 01-49-26.910497 1900919 250 1905892 225 38.48 1816 23.58
2020-08-18 01-49-34.132877 1908141 251 1913123 83 20.46 1822 23.15
2020-08-18 01-49-35.377094 1909385 252 1914369 216 36.85 1827 22.94
2020-08-18 01-49-49.238723 1923247 253 1928248 255 43.96 1833 22.94
2020-08-18 01-49-57.319305 1931328 254 1936339 204 34.73 1840 22.94
2020-08-18 01-50-11.614207 1945622 255 1950653 380 78.12 1848 23.58
2020-08-18 01-50-15.589537 1949598 256 1954634 423 97.36 1854 22.94
2020-08-18 01-50-17.997668 1952006 257 1957046 60 17.43 1859 22.94
2020-08-18 01-50-28.374903 1962383 258 1967435 399 87.30 1868 23.15
2020-08-18 01-50-31.637095 1965645 259 1970701 438 107.18 1873 22.83
2020-08-18 01-50-41.384451 1975393 260 1980462 399 87.30 1882 22.94
2020-08-18 01-50-42.353032 1976361 261 1981431 255 43.96 1887 23.48
2020-08-18 01-50-43.444545 1977453 262 1982525 224 38.29 1892 22.83
2020-08-18 01-50-52.241297 1986250 263 1991333 195 33.17 1904 22.83
2020-08-18 01-51-00.967077 1994975 264 2000070 167 28.76 1914 22.94
2020-08-18 01-51-19.895877 2013904 265 2019023 207 35.26 1925 22.94
2020-08-18 01-51-22.954570 2016963 266 2022086 364 71.71 1931 22.83
2020-08-18 01-51-29.259873 2023268 267 2028400 216 36.85 1936 23.37
2020-08-18 01-51-29.604905 2023613 268 2028745 348 65.64 1941 23.15
2020-08-18 01-51-49.191642 2043200 269 2048357 240 41.21 1950 22.83
2020-08-18 01-51-54.863378 2048872 270 2054037 268 46.26 1957 23.58
2020-08-18 01-51-57.497423 2051506 271 2056674 406 89.20 1964 22.83
2020-08-18 01-52-12.136225 2066144 272 2071333 63 17.91 1973 22.94
2020-08-18 01-52-23.995696 2078004 273 2083206 483 132.60 1984 23.15
2020-08-18 01-52-30.067245 2084075 274 2089286 323 58.48 1993 22.83
2020-08-18 01-52-35.243125 2089251 275 2094469 281 48.90 1999 22.94
2020-08-18 01-52-37.722370 2091731 276 2096951 246 42.30 2005 22.94
2020-08-18 01-53-07.437936 2121446 277 2126706 204 34.73 2022 23.15
2020-08-18 01-53-08.562925 2122571 278 2127832 207 35.26 2027 23.15
2020-08-18 01-53-35.409904 2149418 279 2154714 176 30.09 2043 23.48
2020-08-18 01-53-35.502696 2149511 280 2154806 126 24.09 2048 22.83
2020-08-18 01-53-42.941432 2156950 281 2162255 185 31.51 2057 22.94
2020-08-18 01-53-53.423825 2167432 282 2172751 275 47.73 2063 22.94
2020-08-18 01-53-59.348545 2173357 283 2178683 408 90.57 2072 22.94
2020-08-18 01-54-13.655615 2187664 284 2193009 184 31.36 2080 22.94
2020-08-18 01-54-21.786162 2195794 285 2201150 284 49.41 2086 22.94
2020-08-18 01-54-56.679762 2230688 286 2236089 248 42.69 2099 22.83
2020-08-18 01-54-58.976496 2232985 287 2238389 172 29.49 2105 23.15
2020-08-18 01-55-07.717376 2241726 288 2247141 319 57.64 2112 23.15
2020-08-18 01-55-11.038366 2245047 289 2250467 161 27.93 2119 23.15
2020-08-18 01-55-18.022279 2252031 290 2257460 403 88.99 2126 22.83
2020-08-18 01-55-30.228910 2264237 291 2269681 271 46.93 2134 23.37
2020-08-18 01-55-35.303709 2269312 292 2274763 231 39.55 2140 22.94
2020-08-18 01-55-45.138008 2279146 293 2284611 295 51.75 2151 23.15
2020-08-18 01-56-00.679313 2294688 294 2300172 327 59.28 2160 23.15
2020-08-18 01-56-03.682688 2297691 295 2303178 243 41.74 2166 23.15
2020-08-18 01-56-14.772383 2308781 296 2314284 291 50.97 2178 22.83
2020-08-18 01-56-15.237292 2309246 297 2314748 230 39.39 2184 23.48
2020-08-18 01-56-28.248990 2322257 298 2327777 255 43.96 2194 23.15
2020-08-18 01-56-29.358011 2323366 299 2328888 199 33.86 2199 23.58
2020-08-18 01-56-34.955814 2328964 300 2334492 231 39.55 2206 22.94
2020-08-18 01-56-45.910370 2339919 301 2345461 167 28.76 2217 22.94
2020-08-18 01-56-58.907873 2352916 302 2358476 408 90.57 2224 23.58
2020-08-18 01-57-10.137909 2364146 303 2369721 206 35.07 2231 23.48
2020-08-18 01-57-11.951665 2365960 304 2371536 231 39.55 2237 23.15
2020-08-18 01-57-13.399906 2367408 305 2372987 241 41.39 2243 23.15
2020-08-18 01-57-23.646353 2377655 306 2383247 352 66.89 2253 23.15
2020-08-18 01-57-26.226754 2380235 307 2385830 159 27.66 2259 23.15
2020-08-18 01-57-33.084149 2387092 308 2392696 176 30.09 2269 22.83
2020-08-18 01-57-46.650301 2400659 309 2406281 207 35.26 2278 23.15
2020-08-18 01-57-52.326034 2406334 310 2411964 204 34.73 2285 23.15
2020-08-18 01-58-12.016930 2426025 311 2431680 156 27.28 2297 22.83
2020-08-18 01-58-25.678438 2439687 312 2445360 192 32.67 2305 23.15
2020-08-18 01-58-29.679645 2443688 313 2449366 207 35.26 2311 23.15
2020-08-18 01-58-31.023227 2445031 314 2450711 423 97.36 2316 22.94
2020-08-18 01-58-53.351491 2467360 315 2473069 207 35.26 2329 22.83
2020-08-18 01-59-19.283447 2493292 316 2499035 207 35.26 2345 22.94
2020-08-18 01-59-23.981222 2497989 317 2503738 271 46.93 2352 23.48
2020-08-18 01-59-32.013550 2506022 318 2511780 291 50.97 2362 22.83
2020-08-18 01-59-42.409699 2516418 319 2522190 207 35.26 2370 22.94
2020-08-18 01-59-50.445561 2524454 320 2530237 199 33.86 2375 23.15
2020-08-18 01-59-51.724511 2525733 321 2531517 295 51.75 2380 23.37
2020-08-18 01-59-58.135083 2532143 322 2537936 423 97.36 2392 22.83
2020-08-18 02-00-02.549801 2536558 323 2542357 255 43.96 2397 22.94
2020-08-18 02-00-14.064648 2548073 324 2553886 230 39.39 2405 23.37
2020-08-18 02-00-23.331450 2557340 325 2563166 305 53.88 2414 23.15
2020-08-18 02-00-26.804954 2560813 326 2566644 94 21.50 2419 23.15
2020-08-18 02-00-27.206160 2561214 327 2567045 207 35.26 2424 22.94
2020-08-18 02-00-35.810954 2569819 328 2575661 327 59.28 2435 23.15
2020-08-18 02-00-52.474734 2586483 329 2592346 243 41.74 2446 23.15
2020-08-18 02-01-06.102766 2600111 330 2605992 254 43.77 2457 23.58
2020-08-18 02-01-15.348441 2609357 331 2615250 193 32.84 2465 22.83
2020-08-18 02-01-26.756932 2620765 332 2626674 88 20.96 2477 23.26
2020-08-18 02-01-28.054567 2622063 333 2627972 248 42.69 2483 23.48
2020-08-18 02-01-38.753470 2632762 334 2638685 339 62.98 2494 23.15
2020-08-18 02-01-45.531644 2639540 335 2645472 287 50.23 2499 23.58
2020-08-18 02-02-02.932844 2656941 336 2662896 318 57.28 2509 22.94
2020-08-18 02-02-08.891433 2662900 337 2668862 159 27.66 2516 22.83
2020-08-18 02-02-19.197403 2673206 338 2679183 88 20.96 2522 23.58
2020-08-18 02-02-39.813103 2693821 339 2699824 297 52.13 2532 23.15
2020-08-18 02-03-00.246042 2714254 340 2720285 96 21.67 2542 23.37
2020-08-18 02-03-12.172816 2726181 341 2732226 207 35.26 2551 22.94
2020-08-18 02-04-13.826340 2787835 342 2793960 225 38.48 2573 23.15
2020-08-18 02-04-16.512647 2790521 343 2796650 184 31.36 2579 23.37
2020-08-18 02-04-19.192651 2793201 344 2799333 396 85.28 2585 23.58
2020-08-18 02-04-21.205950 2795214 345 2801348 211 35.96 2591 22.94
2020-08-18 02-04-41.646441 2815655 346 2821816 207 35.26 2601 23.26
2020-08-18 02-04-50.971688 2824980 347 2831154 366 72.41 2610 22.94
2020-08-18 02-04-55.740953 2829749 348 2835929 102 22.15 2616 22.94
2020-08-18 02-04-59.852278 2833861 349 2840045 131 24.54 2621 22.83
2020-08-18 02-05-01.735220 2835743 350 2841931 275 47.73 2627 22.83
2020-08-18 02-05-07.310527 2841319 351 2847513 115 23.18 2635 22.83
2020-08-18 02-05-14.415360 2848424 352 2854628 167 28.76 2641 22.83
2020-08-18 02-05-22.584270 2856593 353 2862807 224 38.29 2647 22.94
2020-08-18 02-05-23.696667 2857705 354 2863921 399 87.30 2653 23.37
2020-08-18 02-05-39.937955 2873946 355 2880183 201 34.22 2661 22.83
2020-08-18 02-05-50.282148 2884290 356 2890541 176 30.09 2668 22.94
2020-08-18 02-05-50.542502 2884551 357 2890802 188 32.01 2673 23.15
2020-08-18 02-06-23.447843 2917456 358 2923750 214 36.49 2687 22.83
2020-08-18 02-06-30.615843 2924624 359 2930927 211 35.96 2693 22.94
2020-08-18 02-06-32.393305 2926402 360 2932707 169 29.05 2699 23.58
2020-08-18 02-06-33.559516 2927568 361 2933874 263 45.37 2705 23.58
2020-08-18 02-06-34.783301 2928792 362 2935100 212 36.14 2712 23.26
