#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Current time: 2020-08-17_14-24-11-749841
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
2020-08-17 14-37-51-319510 108 823150 271 46.93 775 23.05
2020-08-17 14-37-57-391183 109 829231 184 31.36 781 22.51
2020-08-17 14-38-06-239394 110 838072 620 217.12 787 22.62
2020-08-17 14-38-18-442435 111 850312 211 35.96 792 22.40
2020-08-17 14-38-37-837315 112 869734 185 31.51 803 22.40
2020-08-17 14-38-38-361096 113 870255 207 35.26 808 22.51
2020-08-17 14-38-44-505141 114 876410 143 25.74 814 22.72
2020-08-17 14-38-47-738110 115 879648 344 64.67 821 22.40
2020-08-17 14-38-47-821918 116 879727 222 37.96 826 22.72
2020-08-17 14-39-05-937728 117 897867 217 37.04 841 22.62
2020-08-17 14-39-05-975626 118 897909 159 27.66 846 22.40
2020-08-17 14-39-06-955007 119 898885 252 43.42 851 22.51
2020-08-17 14-39-27-655289 120 919612 142 25.64 863 22.62
2020-08-17 14-39-30-260325 121 922225 152 26.78 868 22.94
2020-08-17 14-39-31-757325 122 923719 243 41.74 873 22.72
2020-08-17 14-39-32-031592 123 923994 204 34.73 878 22.62
2020-08-17 14-39-35-195373 124 927167 248 42.69 883 22.62
2020-08-17 14-39-35-898496 125 927866 323 58.48 888 22.51
2020-08-17 14-39-40-815765 126 932790 220 37.58 894 22.62
2020-08-17 14-39-45-668998 127 937650 217 37.04 900 22.51
2020-08-17 14-39-56-839592 128 948834 143 25.74 909 22.40
2020-08-17 14-39-58-260246 129 950261 255 43.96 914 23.05
2020-08-17 14-40-09-952397 130 961966 172 29.49 923 22.51
2020-08-17 14-40-16-363684 131 968383 224 38.29 929 22.51
2020-08-17 14-40-29-242028 132 981282 339 62.98 938 23.05
2020-08-17 14-40-38-692123 133 990742 284 49.41 946 22.72
2020-08-17 14-40-52-988234 134 1005037 159 27.66 955 22.40
2020-08-17 14-40-53-639518 135 1005689 236 40.44 960 22.51
2020-08-17 14-40-58-722028 136 1010779 216 36.85 970 22.72
2020-08-17 14-41-06-702209 137 1018770 206 35.07 975 23.05
2020-08-17 14-41-20-571515 138 1032656 211 35.96 983 22.40
2020-08-17 14-41-28-858556 139 1040954 312 55.68 990 22.51
2020-08-17 14-41-39-367779 140 1051478 275 47.73 999 22.51
2020-08-17 14-41-44-896162 141 1057012 224 38.29 1006 22.62
2020-08-17 14-41-54-955794 142 1067084 380 78.12 1013 22.62
2020-08-17 14-42-08-585654 143 1080732 115 23.18 1021 23.05
2020-08-17 14-42-11-025211 144 1083175 115 23.18 1027 22.51
2020-08-17 14-42-16-371229 145 1088528 209 35.61 1035 22.62
2020-08-17 14-42-35-151923 146 1107333 323 58.48 1045 22.40
2020-08-17 14-42-36-813033 147 1108998 193 32.84 1051 22.72
2020-08-17 14-42-49-538683 148 1121739 172 29.49 1059 22.40
2020-08-17 14-42-54-875990 149 1127084 166 28.62 1068 22.51
2020-08-17 14-42-55-371656 150 1127579 240 41.21 1074 23.05
2020-08-17 14-43-06-735755 151 1138958 326 59.13 1084 22.51
2020-08-17 14-43-08-738467 152 1140964 312 55.68 1090 22.51
2020-08-17 14-43-25-178213 153 1157425 255 43.96 1096 22.51
2020-08-17 14-43-53-467301 154 1185751 185 31.51 1112 22.62
2020-08-17 14-43-54-385807 155 1186670 185 31.51 1119 22.51
2020-08-17 14-43-59-116338 156 1191407 273 47.25 1124 23.05
2020-08-17 14-44-01-152814 157 1193446 140 25.42 1131 22.40
2020-08-17 14-44-05-152995 158 1197452 243 41.74 1138 22.72
2020-08-17 14-44-08-795901 159 1201099 192 32.67 1144 22.62
2020-08-17 14-44-10-134948 160 1202440 192 32.67 1149 22.72
2020-08-17 14-44-28-756823 161 1221086 216 36.85 1157 22.40
2020-08-17 14-44-33-277136 162 1225613 208 35.43 1163 22.62
2020-08-17 14-44-48-911348 163 1241267 184 31.36 1173 22.72
2020-08-17 14-45-06-378864 164 1258757 472 125.87 1185 22.62
2020-08-17 14-45-41-678837 165 1294103 176 30.09 1201 22.72
2020-08-17 14-45-44-779913 166 1297209 334 61.44 1206 22.40
2020-08-17 14-45-50-502958 167 1302937 486 135.98 1212 22.62
2020-08-17 14-45-57-592908 168 1310039 207 35.26 1221 22.40
2020-08-17 14-46-08-728751 169 1321188 262 45.24 1230 23.05
2020-08-17 14-46-27-797607 170 1340282 167 28.76 1238 22.40
2020-08-17 14-46-38-948573 171 1351448 163 28.20 1249 22.62
2020-08-17 14-46-55-658067 172 1368179 206 35.07 1256 22.72
2020-08-17 14-47-01-505112 173 1374033 115 23.18 1262 22.72
2020-08-17 14-47-12-795835 174 1385339 252 43.42 1273 22.51
2020-08-17 14-47-53-589668 175 1426186 192 32.67 1292 22.40
2020-08-17 14-47-53-792158 176 1426388 145 25.96 1297 22.51
2020-08-17 14-48-02-425909 177 1435034 255 43.96 1305 22.40
2020-08-17 14-48-03-937125 178 1436547 192 32.67 1310 22.51
2020-08-17 14-48-16-740825 179 1449367 153 26.90 1319 22.51
2020-08-17 14-48-39-514494 180 1472171 156 27.28 1326 22.62
2020-08-17 14-48-44-544283 181 1477207 216 36.85 1331 22.40
2020-08-17 14-48-46-443843 182 1479109 216 36.85 1338 23.05
2020-08-17 14-48-51-017282 183 1483687 135 24.92 1343 22.62
2020-08-17 14-48-57-251544 184 1489930 483 132.60 1351 22.40
2020-08-17 14-49-05-146575 185 1497836 209 35.61 1359 23.05
2020-08-17 14-49-17-070717 186 1509775 287 50.23 1369 22.51
2020-08-17 14-49-36-814515 187 1529546 54 16.41 1378 23.05
2020-08-17 14-49-38-730390 188 1531463 120 23.58 1383 22.51
2020-08-17 14-49-39-396605 189 1532130 440 109.25 1389 22.72
2020-08-17 14-49-43-970148 190 1536710 167 28.76 1395 22.72
2020-08-17 14-49-51-177206 191 1543927 248 42.69 1402 22.72
2020-08-17 14-49-54-307549 192 1547061 211 35.96 1409 22.62
2020-08-17 14-49-58-713045 193 1551474 76 19.69 1414 22.62
2020-08-17 14-50-11-823913 194 1564600 163 28.20 1423 22.62
2020-08-17 14-50-18-625896 195 1571411 67 18.51 1431 22.62
2020-08-17 14-50-21-165059 196 1573954 384 80.08 1439 22.40
2020-08-17 14-50-22-901180 197 1575692 238 40.82 1444 22.51
2020-08-17 14-50-45-666400 198 1598486 249 42.85 1457 23.26
2020-08-17 14-50-47-190480 199 1600013 193 32.84 1463 22.72
2020-08-17 14-50-48-107251 200 1600931 316 56.81 1468 22.40
2020-08-17 14-50-48-715056 201 1601540 185 31.51 1473 22.51
2020-08-17 14-50-51-372409 202 1604200 231 39.55 1479 22.94
2020-08-17 14-50-57-936402 203 1610773 377 76.28 1488 22.62
2020-08-17 14-51-04-511747 204 1617356 249 42.85 1497 22.51
2020-08-17 14-51-20-181015 205 1633046 280 48.67 1507 22.62
2020-08-17 14-51-30-600897 206 1643480 271 46.93 1516 22.62
2020-08-17 14-51-32-589672 207 1645471 79 20.03 1522 23.05
2020-08-17 14-51-34-913862 208 1647798 238 40.82 1527 22.72
2020-08-17 14-51-35-600360 209 1648486 152 26.78 1533 23.05
2020-08-17 14-51-43-072256 210 1655967 176 30.09 1540 22.72
2020-08-17 14-51-43-284711 211 1656180 216 36.85 1545 22.62
2020-08-17 14-51-44-169495 212 1657066 240 41.21 1550 22.62
2020-08-17 14-51-55-799871 213 1668711 192 32.67 1558 22.62
2020-08-17 14-51-56-806486 214 1669720 255 43.96 1563 22.51
2020-08-17 14-51-57-909779 215 1670824 263 45.37 1569 22.51
2020-08-17 14-52-09-968491 216 1682898 579 187.32 1580 22.40
2020-08-17 14-52-12-384761 217 1685318 263 45.37 1586 22.51
2020-08-17 14-52-35-939813 218 1708904 327 59.28 1600 22.62
2020-08-17 14-52-51-699500 219 1724685 97 21.75 1608 22.94
2020-08-17 14-53-09-616538 220 1742624 147 26.19 1617 22.51
2020-08-17 14-53-20-571287 221 1753593 152 26.78 1625 22.40
2020-08-17 14-53-25-567858 222 1758596 243 41.74 1632 22.62
2020-08-17 14-53-26-483462 223 1759513 193 32.84 1638 22.62
2020-08-17 14-53-52-626602 224 1785691 199 33.86 1650 22.40
2020-08-17 14-54-04-601745 225 1797681 152 26.78 1658 22.51
2020-08-17 14-54-11-344009 226 1804433 195 33.17 1663 22.62
2020-08-17 14-54-11-898443 227 1804986 460 119.54 1668 22.51
2020-08-17 14-54-14-845829 228 1807937 494 141.37 1675 22.62
2020-08-17 14-54-19-451334 229 1812550 135 24.92 1681 22.51
2020-08-17 14-54-21-565980 230 1814667 167 28.76 1688 23.15
2020-08-17 14-54-29-934518 231 1823047 190 32.33 1695 22.51
2020-08-17 14-54-40-420377 232 1833546 185 31.51 1702 22.62
2020-08-17 14-54-54-764657 233 1847909 371 73.82 1709 22.62
2020-08-17 14-54-54-824564 234 1847969 216 36.85 1714 23.05
2020-08-17 14-55-03-541569 235 1856698 198 33.69 1719 22.51
2020-08-17 14-55-43-899217 236 1897108 271 46.93 1736 22.51
2020-08-17 14-55-49-254368 237 1902471 207 35.26 1742 22.40
2020-08-17 14-55-52-674603 238 1905895 211 35.96 1748 22.62
2020-08-17 14-56-03-985060 239 1917219 231 39.55 1756 22.51
2020-08-17 14-56-12-639542 240 1925885 380 78.12 1763 22.62
2020-08-17 14-56-21-162989 241 1934419 231 39.55 1770 22.62
2020-08-17 14-56-25-382372 242 1938646 252 43.42 1777 22.62
2020-08-17 14-56-28-057213 243 1941323 236 40.44 1784 22.62
2020-08-17 14-56-54-376845 244 1967677 231 39.55 1796 23.05
2020-08-17 14-56-57-522785 245 1970827 348 65.64 1804 22.72
2020-08-17 14-57-00-035613 246 1973344 209 35.61 1811 23.05
2020-08-17 14-57-02-951790 247 1976263 231 39.55 1818 22.51
2020-08-17 14-57-19-369390 248 1992701 206 35.07 1830 22.72
2020-08-17 14-57-33-973172 249 2007325 204 34.73 1836 23.05
2020-08-17 14-57-48-483710 250 2021854 369 73.42 1843 23.05
2020-08-17 14-58-37-042296 251 2070476 255 43.96 1866 22.51
2020-08-17 14-58-45-082986 252 2078529 65 18.22 1872 22.62
2020-08-17 14-59-01-183126 253 2094649 332 61.17 1886 22.62
2020-08-17 14-59-06-416198 254 2099889 211 35.96 1895 22.62
2020-08-17 14-59-08-720042 255 2102196 263 45.37 1901 22.40
2020-08-17 14-59-10-478125 256 2103955 120 23.58 1908 22.72
2020-08-17 14-59-17-277398 257 2110765 137 25.12 1914 22.72
2020-08-17 14-59-25-574486 258 2119071 199 33.86 1922 22.72
2020-08-17 14-59-34-398506 259 2127907 207 35.26 1929 22.62
2020-08-17 14-59-43-403011 260 2136924 195 33.17 1938 22.40
2020-08-17 14-59-51-159418 261 2144690 284 49.41 1947 22.62
2020-08-17 14-59-51-657131 262 2145188 135 24.92 1954 22.40
2020-08-17 14-59-53-560273 263 2147094 167 28.76 1960 22.40
2020-08-17 14-59-55-204845 264 2148743 49 15.48 1965 23.05
2020-08-17 15-00-06-645842 265 2160197 318 57.28 1975 22.51
2020-08-17 15-00-08-505149 266 2162059 337 62.30 1980 23.05
2020-08-17 15-00-12-553451 267 2166112 167 28.76 1985 22.62
2020-08-17 15-00-14-006949 268 2167567 231 39.55 1990 22.51
2020-08-17 15-00-43-493715 269 2197093 353 67.64 2003 22.72
2020-08-17 15-10-26-052996 332 2781147 327 59.28 2534 22.62
2020-08-17 15-10-34-140121 333 2789244 291 50.97 2540 22.40
2020-08-17 15-10-39-492477 334 2794603 199 33.86 2547 22.62
2020-08-17 15-10-47-551256 335 2802674 86 20.77 2556 22.62
2020-08-17 15-10-58-430614 336 2813566 209 35.61 2563 22.29
2020-08-17 15-11-03-682414 337 2818826 385 80.11 2569 22.29
2020-08-17 15-11-08-108151 338 2823257 176 30.09 2575 22.51
2020-08-17 15-11-16-111276 339 2831270 204 34.73 2584 22.29
2020-08-17 15-11-16-201037 340 2831361 192 32.67 2589 22.62
2020-08-17 15-11-20-908855 341 2836074 233 39.92 2594 22.29
2020-08-17 15-11-21-230994 342 2836397 199 33.86 2601 22.29
2020-08-17 15-11-36-715785 343 2851901 286 49.78 2609 22.29
2020-08-17 15-11-38-376814 344 2853565 224 38.29 2616 22.51
2020-08-17 15-11-40-643424 345 2855834 262 45.24 2622 22.62
